Depth,GR,DT,DTS,RHOB,NPHI_LIM
1395.5,68.4,58.6,92.1,2654.8,7.7
1396.0,42.1,60.2,98.1,2651.0,6.1
1396.5,58.6,59.6,98.2,2658.4,6.3
1397.0,79.6,59.9,99.6,2701.4,9.8
1397.5,116.8,59.9,96.2,2706.4,17.1
1398.0,68.6,56.9,94.1,2694.1,8.0
1398.5,66.7,63.6,105.5,2697.7,7.5
1399.0,107.2,66.1,106.7,2635.8,17.8
1399.5,108.7,62.0,102.5,2689.5,15.9
1400.0,96.3,60.9,102.1,2707.6,13.2
1400.5,113.4,62.8,103.3,2696.0,15.3
1401.0,139.6,62.7,102.5,2668.9,19.2
1401.5,174.7,62.4,101.2,2710.6,17.0
1402.0,96.1,59.9,97.4,2731.5,13.1
1402.5,97.6,60.0,96.8,2718.2,14.6
1403.0,92.1,60.1,97.7,2710.6,11.1
1403.5,100.6,61.0,99.1,2702.2,14.6
1404.0,103.4,60.7,100.4,2723.3,9.9
1404.5,91.3,61.3,94.9,2659.6,16.4
1405.0,49.1,59.3,96.6,2675.7,6.6
1405.5,39.4,60.0,99.2,2664.0,6.9
1406.0,78.8,63.5,105.7,2670.5,12.4
1406.5,94.0,62.2,97.7,2652.3,14.6
1407.0,94.0,60.8,96.7,2705.4,12.5
1407.5,101.7,60.4,97.1,2694.9,14.7
1408.0,82.7,59.5,94.6,2679.1,9.7
1408.5,62.8,60.0,94.4,2652.4,7.9
1409.0,68.5,59.3,94.4,2659.4,6.6
1409.5,57.5,59.0,95.6,2659.3,6.8
1410.0,55.1,59.6,95.7,2665.6,6.9
1410.5,72.9,60.1,98.5,2677.1,8.4
1411.0,76.1,61.7,102.0,2675.5,9.9
1411.5,102.8,64.2,105.5,2674.6,16.8
1412.0,111.0,63.7,103.8,2694.7,15.4
1412.5,91.3,63.6,103.4,2674.1,13.5
1413.0,84.7,64.2,105.1,2637.1,13.5
1413.5,105.7,62.7,102.2,2670.2,17.2
1414.0,73.3,65.8,107.6,2659.7,8.8
1414.5,75.1,68.8,110.7,2564.1,12.8
1415.0,74.2,62.5,97.2,2553.5,13.0
1415.5,59.6,58.9,91.2,2665.5,7.1
1416.0,60.1,58.4,92.2,2646.5,5.8
1416.5,55.1,58.1,92.0,2668.8,7.6
1417.0,45.6,59.6,92.9,2654.9,6.2
1417.5,52.7,59.1,93.3,2652.4,7.0
1418.0,48.9,58.3,92.1,2659.7,6.1
1418.5,41.3,58.7,91.7,2665.5,6.4
1419.0,49.3,60.4,96.7,2678.7,7.1
1419.5,90.8,59.0,95.0,2686.5,15.7
1420.0,54.6,57.5,90.6,2703.7,5.7
1420.5,54.2,57.2,92.2,2674.8,6.0
1421.0,55.4,58.3,94.0,2648.0,6.8
1421.5,45.7,58.6,93.4,2653.0,6.7
1422.0,42.9,57.9,93.7,2679.1,5.9
1422.5,45.0,58.3,93.9,2699.9,7.0
1423.0,53.1,59.6,98.0,2678.8,6.9
1423.5,65.4,61.4,96.2,2630.3,8.8
1424.0,62.4,59.6,93.7,2644.3,6.4
1424.5,56.9,58.8,92.9,2686.4,7.2
1425.0,62.0,58.9,94.4,2691.5,6.4
1425.5,65.7,61.5,97.3,2673.5,7.8
1426.0,93.6,60.5,97.5,2693.5,11.4
1426.5,65.4,61.9,100.1,2694.0,9.2
1427.0,94.4,60.1,94.6,2685.3,11.5
1427.5,60.8,60.0,96.2,2706.9,5.4
1428.0,78.2,59.6,94.2,2659.2,12.4
1428.5,64.4,57.9,91.6,2682.1,6.7
1429.0,57.5,57.7,91.1,2702.5,6.0
1429.5,57.0,58.2,94.5,2695.5,5.7
1430.0,59.0,58.5,93.8,2674.5,6.3
1430.5,55.1,58.8,93.6,2658.7,6.4
1431.0,67.4,58.3,92.4,2764.4,8.9
1431.5,54.4,58.0,91.1,2696.7,7.6
1432.0,51.5,57.7,90.1,2682.5,6.5
1432.5,46.1,57.4,90.6,2689.4,6.2
1433.0,49.2,58.0,94.7,2654.0,6.3
1433.5,51.6,57.8,92.8,2650.7,7.2
1434.0,41.9,57.7,92.3,2656.5,5.8
1434.5,41.3,59.8,96.9,2708.8,6.9
1435.0,77.9,63.5,106.5,2700.1,14.9
1435.5,104.3,65.4,114.6,2668.2,15.7
1436.0,130.8,65.9,119.5,2741.4,23.8
1436.5,128.3,68.3,123.1,2735.2,21.2
1437.0,126.5,67.5,115.3,2754.3,21.4
1437.5,107.3,62.4,102.7,2759.1,15.0
1438.0,104.4,59.9,99.5,2724.1,16.3
1438.5,94.9,59.2,96.7,2672.4,11.2
1439.0,77.5,59.6,98.1,2641.9,9.9
1439.5,85.6,59.1,96.3,2675.3,11.7
1440.0,71.4,60.3,99.8,2630.3,7.5
1440.5,90.7,64.3,107.7,2669.0,14.9
1441.0,119.6,63.7,109.6,2700.1,18.9
1441.5,115.5,61.9,103.9,2695.5,19.2
1442.0,95.7,61.7,102.5,2650.3,15.5
1442.5,102.3,61.9,102.1,2703.7,18.2
1443.0,85.5,57.1,93.5,2923.0,18.0
1443.5,75.0,57.4,92.5,2660.1,7.4
1444.0,60.9,62.2,99.9,2657.2,8.6
1444.5,69.7,62.4,99.5,2711.9,9.4
1445.0,91.7,60.6,94.8,2698.7,14.6
1445.5,68.8,59.6,95.2,2570.7,8.6
1446.0,47.3,59.9,94.1,2750.0,8.0
1446.5,47.1,57.1,91.2,2764.1,7.6
1447.0,49.9,54.5,86.8,2740.4,6.6
1447.5,52.9,55.0,92.7,2676.7,7.3
1448.0,54.3,60.5,99.9,2697.5,7.0
1448.5,62.9,62.2,102.4,2633.0,8.0
1449.0,86.8,63.5,104.9,2603.0,14.7
1449.5,94.7,62.7,103.1,2697.0,16.4
1450.0,76.4,62.6,103.6,2690.6,8.7
1450.5,107.5,62.0,102.0,2698.1,17.7
1451.0,84.3,62.7,104.6,2742.2,11.0
1451.5,112.5,64.9,111.2,2741.3,19.2
1452.0,125.2,62.8,107.8,2771.6,20.1
1452.5,116.6,60.5,103.2,2731.4,16.4
1453.0,88.0,58.6,99.5,2636.5,10.4
1453.5,93.1,61.2,98.4,2696.8,10.2
1454.0,86.9,64.7,108.9,2654.5,13.4
1454.5,105.4,61.9,103.1,2641.4,20.7
1455.0,104.7,59.0,97.1,2674.6,14.0
1455.5,96.1,57.7,95.6,2668.3,12.1
1456.0,99.6,58.1,95.0,2668.1,14.7
1456.5,74.8,58.7,96.2,2585.5,8.7
1457.0,42.6,59.5,97.4,2613.0,7.1
1457.5,47.8,60.1,96.5,2663.7,7.4
1458.0,46.8,59.6,95.6,2652.1,6.8
1458.5,45.6,59.0,97.3,2619.4,6.8
1459.0,63.7,63.8,103.1,2632.7,7.3
1459.5,108.8,60.2,98.1,2709.8,18.3
1460.0,78.6,58.0,93.9,2650.1,8.6
1460.5,64.8,58.7,95.2,2617.4,7.6
1461.0,59.2,58.0,94.1,2657.5,6.6
1461.5,56.3,56.5,88.6,2687.8,7.1
1462.0,44.9,58.1,92.9,2544.6,6.8
1462.5,45.4,59.3,100.8,2550.9,7.0
1463.0,45.6,65.8,106.8,2531.5,7.5
1463.5,106.0,62.4,102.6,2692.7,17.4
1464.0,89.1,59.9,96.2,2676.9,10.2
1464.5,76.0,58.8,95.0,2788.1,10.3
1465.0,74.9,57.0,90.9,2688.8,9.4
1465.5,53.8,56.9,96.3,2608.4,7.0
1466.0,45.9,61.3,101.9,2569.0,6.2
1466.5,94.9,61.2,102.1,2635.8,14.5
1467.0,67.3,60.7,100.6,2670.9,7.3
1467.5,94.5,60.6,98.6,2657.1,14.1
1468.0,76.1,59.3,94.7,2751.9,7.6
1468.5,75.4,58.8,94.7,2755.5,9.4
1469.0,82.0,57.0,93.6,2724.7,6.5
1469.5,82.1,56.5,90.6,2782.0,9.3
1470.0,59.6,58.9,99.3,2684.9,8.2
1470.5,54.8,58.9,97.1,2567.6,6.9
1471.0,43.7,59.8,93.9,2644.9,5.1
1471.5,51.5,59.6,94.5,2732.3,8.1
1472.0,62.3,59.1,97.0,2574.8,9.1
1472.5,63.9,63.9,104.1,2684.0,6.7
1473.0,99.7,63.8,103.0,2725.6,15.9
1473.5,114.8,60.0,98.2,2753.4,17.5
1474.0,89.6,59.4,98.1,2696.4,8.9
1474.5,98.0,58.8,95.5,2688.9,11.1
1475.0,78.8,59.3,95.0,2663.3,8.2
1475.5,51.1,59.2,95.0,2697.0,6.1
1476.0,66.0,58.7,94.4,2692.2,8.9
1476.5,59.8,59.8,98.4,2686.5,7.4
1477.0,80.5,59.3,99.6,2725.1,11.4
1477.5,83.0,59.0,99.4,2789.2,7.8
1478.0,74.2,61.1,97.9,2651.4,10.0
1478.5,85.6,60.9,99.1,2729.9,9.1
1479.0,86.9,64.0,113.2,2604.1,12.0
1479.5,98.6,64.2,104.6,2621.8,15.0
1480.0,88.1,61.7,100.6,2643.6,15.5
1480.5,83.3,59.8,97.3,2637.5,11.5
1481.0,76.2,57.5,94.2,2654.5,8.1
1481.5,60.4,60.7,101.1,2703.9,7.0
1482.0,98.3,75.0,111.6,2633.3,17.7
1482.5,111.0,71.1,112.4,2445.1,31.7
1483.0,127.6,65.2,109.8,2762.7,20.5
1483.5,133.9,63.6,102.6,2690.9,21.1
1484.0,98.5,60.8,97.9,2717.3,13.4
1484.5,66.3,58.2,93.4,2703.3,10.2
1485.0,64.6,57.8,94.5,2695.0,6.5
1485.5,62.8,59.4,92.2,2720.7,8.6
1486.0,54.8,59.2,94.9,2685.2,5.9
1486.5,55.4,63.0,105.0,2648.6,10.1
1487.0,69.6,64.2,106.8,2720.7,9.7
1487.5,111.5,66.0,108.2,2679.6,17.5
1488.0,113.6,64.9,106.8,2661.3,19.1
1488.5,112.2,64.8,106.1,2713.7,19.6
1489.0,121.2,60.0,95.1,2678.0,15.8
1489.5,84.8,57.8,94.0,2576.5,7.5
1490.0,57.8,58.1,93.9,2655.2,6.6
1490.5,56.1,59.0,93.1,2711.3,5.8
1491.0,53.6,60.4,99.4,2728.7,5.4
1491.5,102.8,62.0,105.3,2665.0,17.0
1492.0,114.6,60.0,100.8,2686.6,18.3
1492.5,87.8,63.0,105.2,2705.3,9.6
1493.0,102.4,67.3,111.2,2660.2,19.7
1493.5,126.9,68.2,109.4,2705.8,20.1
1494.0,131.4,66.3,107.3,2683.7,20.6
1494.5,116.3,60.4,103.9,2697.5,15.8
1495.0,98.5,63.8,108.6,2691.8,14.8
1495.5,106.7,61.0,97.1,2488.4,23.8
1496.0,48.4,57.5,91.3,2505.4,7.8
1496.5,45.0,57.0,104.7,2508.1,6.6
1497.0,35.8,59.9,98.5,2226.6,6.0
1497.5,34.2,59.6,94.7,2288.8,6.7
1498.0,43.8,59.3,99.9,2350.9,8.0
1498.5,38.2,59.5,95.0,2434.5,6.4
1499.0,36.6,63.2,98.1,2336.0,6.3
1499.5,45.4,61.6,95.4,2627.3,7.2
1500.0,64.6,53.9,89.5,2604.5,8.5
1500.5,39.2,58.7,90.9,2436.4,6.3
1501.0,35.4,58.1,90.8,2439.9,6.3
1501.5,29.4,58.6,93.8,2522.3,6.0
1502.0,28.9,63.2,102.9,2188.8,6.8
1502.5,28.8,66.4,106.7,2195.1,8.3
1503.0,67.4,61.6,96.5,2587.2,9.9
1503.5,63.9,59.7,92.8,2604.5,7.3
1504.0,61.0,58.3,90.4,2619.2,7.4
1504.5,48.6,58.0,88.4,2627.8,6.3
1505.0,47.7,58.7,95.0,2471.9,7.4
1505.5,45.2,59.3,93.6,2455.8,6.7
1506.0,37.2,60.2,98.9,2434.9,7.0
1506.5,40.9,63.8,103.0,2438.9,8.0
1507.0,52.6,65.3,107.9,2303.5,8.3
1507.5,112.8,62.1,105.2,2649.2,17.5
1508.0,79.2,61.0,104.7,2656.7,10.7
1508.5,62.0,62.3,106.2,2706.0,9.6
1509.0,94.1,60.1,99.9,2705.4,13.5
1509.5,82.3,59.1,99.1,2741.2,9.6
1510.0,90.6,61.1,100.0,2681.9,10.7
1510.5,89.1,62.4,100.3,2729.2,12.9
1511.0,95.6,61.2,100.2,2810.9,13.6
1511.5,102.6,60.5,98.3,2791.7,13.7
1512.0,93.4,59.3,97.6,2778.0,8.4
1512.5,99.0,59.9,99.3,2759.9,12.8
1513.0,107.9,60.8,100.2,2789.4,17.4
1513.5,117.4,58.8,95.3,2759.4,11.0
1514.0,103.5,56.7,90.2,2719.8,12.4
1514.5,63.1,55.7,89.6,2698.5,6.2
1515.0,51.8,57.2,91.1,2662.4,6.6
1515.5,48.8,57.1,90.2,2681.7,6.8
1516.0,46.4,56.1,92.4,2553.9,8.0
1516.5,39.4,57.8,93.8,2512.0,6.0
1517.0,41.6,58.2,95.9,2446.6,7.3
1517.5,42.5,61.8,100.5,2462.7,8.8
1518.0,43.4,60.6,96.3,2653.8,7.5
1518.5,67.2,58.3,92.3,2559.9,10.2
1519.0,52.1,57.9,90.7,2610.7,7.5
1519.5,48.2,59.4,92.6,2594.2,6.9
1520.0,50.3,57.6,92.8,2633.4,7.0
1520.5,48.8,56.6,87.9,2446.9,7.3
1521.0,35.4,57.6,89.3,2385.6,6.0
1521.5,32.7,60.0,93.2,2322.5,5.5
1522.0,35.3,59.4,96.9,2098.8,6.7
1522.5,37.2,62.8,95.3,2290.9,8.0
1523.0,30.6,66.2,100.5,2216.1,7.1
1523.5,31.8,61.0,97.7,2416.0,7.2
1524.0,41.6,58.9,96.2,2487.8,6.5
1524.5,35.8,62.2,101.9,2231.7,7.3
1525.0,48.4,61.4,98.6,2454.0,6.9
1525.5,113.4,59.7,95.7,2663.7,10.4
1526.0,72.7,58.9,92.0,2596.0,8.5
1526.5,89.9,54.1,85.9,2695.2,8.5
1527.0,46.4,58.4,93.6,2362.1,6.1
1527.5,45.5,58.2,93.9,2434.4,5.7
1528.0,46.4,58.9,97.0,2335.6,7.2
1528.5,44.4,59.5,96.0,2385.4,8.1
1529.0,46.9,60.0,95.7,2516.9,7.5
1529.5,49.1,60.4,102.1,2532.7,6.1
1530.0,56.3,62.2,101.6,2566.6,10.7
1530.5,49.6,60.4,95.6,2518.8,7.2
1531.0,49.8,59.8,94.1,2650.6,6.5
1531.5,51.8,56.7,93.2,2742.2,6.3
1532.0,57.1,56.9,92.2,2642.6,6.1
1532.5,52.7,58.0,93.9,2576.3,5.6
1533.0,44.1,58.4,93.8,2539.3,7.1
1533.5,54.6,57.2,92.2,2665.9,6.9
1534.0,52.4,57.5,93.4,2668.9,6.1
1534.5,53.5,57.9,93.1,2651.4,6.1
1535.0,49.8,59.5,96.5,2697.3,6.8
1535.5,50.2,60.7,94.4,2554.1,9.2
1536.0,50.8,58.2,92.7,2633.0,7.0
1536.5,43.2,60.3,94.3,2609.1,5.8
1537.0,50.3,59.2,94.2,2612.0,6.7
1537.5,49.4,59.5,95.1,2590.9,5.7
1538.0,48.4,59.9,99.6,2571.1,6.3
1538.5,50.2,59.7,96.1,2655.5,6.6
1539.0,48.7,59.3,100.1,2643.2,5.9
1539.5,56.6,59.1,99.4,2696.0,7.4
1540.0,72.4,61.8,100.8,2765.8,8.3
1540.5,101.8,61.5,100.6,2722.7,9.4
1541.0,100.0,59.5,96.8,2705.8,14.5
1541.5,86.5,58.8,96.1,2652.0,8.9
1542.0,67.2,59.2,95.6,2688.6,9.4
1542.5,61.6,60.1,95.6,2616.7,7.8
1543.0,59.4,56.6,92.1,2648.6,7.6
1543.5,55.4,57.6,94.5,2607.6,7.7
1544.0,53.9,56.4,98.7,2726.9,7.8
1544.5,50.1,57.6,96.5,2674.4,6.3
1545.0,44.2,62.1,101.5,2597.4,5.2
1545.5,69.7,63.4,105.7,2712.6,11.1
1546.0,106.2,63.8,107.9,2794.1,16.4
1546.5,118.4,60.9,100.6,2736.5,17.7
1547.0,77.7,58.8,96.5,2702.0,9.5
1547.5,78.6,59.4,99.2,2732.4,9.2
1548.0,90.0,58.9,95.0,2739.3,13.3
1548.5,82.5,59.3,95.7,2687.2,11.6
1549.0,68.3,57.3,93.5,2852.7,9.6
1549.5,70.2,54.1,85.4,2718.3,8.9
1550.0,53.0,56.8,88.2,2457.2,5.7
1550.5,33.0,60.2,95.4,2376.1,6.2
1551.0,35.6,60.0,92.7,2364.6,8.2
1551.5,34.6,60.1,97.5,2184.9,7.2
1552.0,26.9,63.6,111.9,2107.6,6.8
1552.5,31.4,72.6,133.3,2173.0,9.1
1553.0,122.9,69.9,112.5,2545.6,27.8
1553.5,115.3,60.5,90.6,2647.8,18.4
1554.0,58.1,56.3,92.5,2502.2,6.1
1554.5,42.6,59.6,96.6,2499.3,7.1
1555.0,44.8,60.5,102.9,2571.0,6.8
1555.5,41.7,59.6,99.3,2529.1,7.4
1556.0,40.6,63.1,99.5,2280.0,8.0
1556.5,47.5,67.0,106.6,2298.6,6.6
1557.0,98.6,66.5,107.4,2699.4,12.0
1557.5,106.1,61.6,97.8,2599.9,18.9
1558.0,41.3,58.4,95.3,2647.0,6.8
1558.5,42.6,59.8,100.2,2718.3,7.5
1559.0,44.9,59.2,99.6,2565.2,8.7
1559.5,49.2,56.6,94.7,2607.6,6.4
1560.0,50.4,62.5,101.3,2608.0,7.4
1560.5,96.6,62.3,104.2,2671.2,13.7
1561.0,116.5,64.4,105.7,2690.3,15.0
1561.5,125.0,58.5,94.2,2639.8,15.2
1562.0,75.4,54.5,88.0,2695.8,6.4
1562.5,74.6,54.0,89.1,2648.4,7.7
1563.0,68.8,58.4,95.5,2699.7,9.1
1563.5,84.2,59.8,96.5,2703.8,11.2
1564.0,72.5,60.0,93.0,2618.5,8.6
1564.5,70.2,63.1,95.0,2368.8,13.4
1565.0,34.2,61.7,110.3,2069.8,7.7
1565.5,34.8,62.5,107.4,2212.6,10.1
1566.0,44.9,64.3,107.1,2602.4,8.7
1566.5,71.4,62.2,100.0,2657.2,8.9
1567.0,75.1,60.3,100.1,2702.0,8.4
1567.5,85.2,62.3,105.2,2685.9,14.0
1568.0,80.3,63.1,104.1,2620.2,11.4
1568.5,91.7,66.2,111.0,2696.9,13.7
1569.0,132.3,62.1,101.9,2702.9,17.7
1569.5,105.4,60.2,99.2,2580.3,12.9
1570.0,109.0,58.4,104.0,2491.1,15.9
1570.5,49.3,58.4,100.3,2455.9,6.1
1571.0,45.3,63.6,107.8,2372.7,7.5
1571.5,66.9,68.9,117.2,2618.6,10.2
1572.0,107.0,65.8,108.7,2619.1,21.9
1572.5,118.9,60.1,94.7,2680.8,13.7
1573.0,102.5,55.5,90.3,2540.6,11.9
1573.5,53.3,59.0,101.0,2382.3,6.9
1574.0,45.6,58.7,87.6,2475.1,7.0
1574.5,48.3,58.0,92.8,2543.7,6.6
1575.0,52.4,57.9,94.7,2360.1,9.4
1575.5,31.8,59.5,94.7,2311.3,5.0
1576.0,33.3,59.8,94.8,2301.1,7.2
1576.5,42.1,61.3,107.7,2406.8,7.3
1577.0,65.0,59.5,100.5,2548.1,10.3
1577.5,47.0,59.6,94.9,2453.2,5.8
1578.0,35.0,60.2,90.8,2317.2,6.1
1578.5,41.6,59.7,92.2,2355.2,5.7
1579.0,31.5,60.3,94.5,2314.2,5.6
1579.5,42.8,59.3,92.6,2378.3,6.5
1580.0,39.8,59.8,93.7,2312.0,6.7
1580.5,37.1,59.7,91.9,2378.5,6.2
1581.0,37.8,60.1,93.5,2360.0,6.7
1581.5,35.5,61.8,106.6,2424.0,6.7
1582.0,34.8,62.0,102.0,2326.4,7.6
1582.5,33.0,62.3,105.7,2389.5,5.9
1583.0,37.4,62.9,102.3,2471.0,7.7
1583.5,51.1,59.3,97.3,2629.7,6.7
1584.0,71.7,64.0,100.0,2633.9,9.3
1584.5,69.7,61.7,95.3,2336.4,8.2
1585.0,35.5,60.3,94.3,2363.4,6.9
1585.5,31.8,60.3,99.9,2271.8,7.6
1586.0,29.5,61.5,104.6,2283.4,8.1
1586.5,36.3,62.5,100.2,2376.8,7.1
1587.0,65.4,59.3,94.9,2616.5,7.9
1587.5,63.3,61.1,96.6,2627.4,8.1
1588.0,65.1,58.7,94.7,2706.8,6.4
1588.5,71.0,56.1,92.0,2614.0,7.1
1589.0,57.2,57.3,91.2,2585.1,5.5
1589.5,57.7,59.2,92.7,2532.5,7.1
1590.0,48.0,58.7,89.8,2591.6,6.3
1590.5,56.7,57.6,89.4,2530.1,6.2
1591.0,43.1,60.2,92.7,2173.1,7.1
1591.5,32.2,60.1,91.1,2180.2,6.9
1592.0,27.6,64.6,104.1,2211.1,7.0
1592.5,30.6,66.8,105.7,2346.0,7.5
1593.0,48.0,59.8,90.4,2605.0,9.1
1593.5,47.9,57.8,90.8,2578.6,6.2
1594.0,51.4,55.4,92.1,2635.6,5.2
1594.5,46.4,56.7,91.2,2320.6,6.0
1595.0,37.8,60.4,94.4,2386.2,7.2
1595.5,34.4,62.3,105.3,2245.5,8.1
1596.0,39.2,61.5,94.5,2450.4,6.7
1596.5,44.9,60.0,91.3,2412.9,5.6
1597.0,43.7,60.0,95.3,2454.0,5.9
1597.5,46.7,61.7,95.8,2301.6,6.9
1598.0,34.5,62.9,99.9,2215.9,7.2
1598.5,64.2,58.9,91.2,2500.8,6.4
1599.0,76.7,58.8,106.0,2505.4,9.2
1599.5,34.6,64.7,108.7,2325.3,7.7
1600.0,88.4,64.0,106.1,2759.6,13.4
1600.5,108.2,62.5,106.8,2803.0,16.5
1601.0,110.4,60.7,102.0,2751.5,14.6
1601.5,103.5,61.9,105.3,2698.9,16.5
1602.0,110.6,63.5,103.1,2740.7,14.3
1602.5,116.6,54.9,92.9,2733.8,17.7
1603.0,81.0,59.5,89.7,2664.8,9.7
1603.5,27.9,61.0,95.0,2157.1,6.1
1604.0,23.7,63.0,96.4,2232.3,6.6
1604.5,28.0,61.7,95.7,2368.0,5.1
1605.0,28.3,62.1,98.2,2227.9,5.7
1605.5,27.2,61.2,95.4,2295.6,6.4
1606.0,31.9,60.5,95.6,2345.2,6.5
1606.5,30.0,60.8,95.1,2378.3,6.0
1607.0,30.4,60.7,95.4,2264.4,6.6
1607.5,31.8,60.2,94.2,2398.8,5.3
1608.0,31.2,59.6,96.7,2218.6,6.2
1608.5,35.4,60.1,95.9,2206.9,7.5
1609.0,40.6,63.1,95.4,2294.3,5.8
1609.5,61.5,61.2,94.3,2552.9,7.9
1610.0,44.1,59.0,89.9,2404.3,5.8
1610.5,40.8,58.8,90.1,2380.3,6.6
1611.0,39.6,58.2,90.0,2201.6,6.7
1611.5,30.6,62.3,103.6,2116.9,6.7
1612.0,33.3,66.1,101.8,2291.1,7.6
1612.5,46.7,60.7,95.0,2595.7,6.4
1613.0,52.3,59.3,93.1,2662.2,6.4
1613.5,54.0,56.4,92.2,2633.8,5.8
1614.0,49.0,56.9,93.5,2629.1,5.5
1614.5,54.9,59.5,97.5,2666.4,6.5
1615.0,54.4,59.4,95.3,2557.8,9.1
1615.5,45.5,61.1,104.6,2535.8,7.4
1616.0,65.6,61.3,99.9,2684.2,10.0
1616.5,111.0,58.7,97.1,2759.6,14.9
1617.0,98.6,59.2,97.1,2763.8,10.8
1617.5,110.6,59.9,98.1,2716.3,13.1
1618.0,102.1,61.3,104.5,2755.9,11.5
1618.5,98.9,63.2,103.6,2743.4,15.8
1619.0,97.0,61.0,100.7,2773.3,13.1
1619.5,83.0,59.4,101.1,2709.4,8.7
1620.0,99.4,58.4,95.6,2687.8,11.5
1620.5,79.3,60.3,100.4,2762.1,9.0
1621.0,89.6,61.5,101.9,2706.1,12.8
1621.5,95.6,64.0,103.4,2742.5,14.4
1622.0,109.3,62.4,101.1,2733.6,17.7
1622.5,88.5,59.8,99.3,2723.6,9.6
1623.0,91.7,60.2,96.5,2727.7,13.1
1623.5,83.5,57.6,93.9,2746.1,9.1
1624.0,61.1,57.6,91.8,2695.1,7.5
1624.5,58.8,59.2,98.5,2653.7,7.4
1625.0,73.9,60.9,101.5,2698.4,11.0
1625.5,80.5,59.0,97.3,2722.3,8.2
1626.0,97.5,59.5,97.6,2653.9,15.6
1626.5,97.1,60.7,105.0,2731.9,11.2
1627.0,119.2,63.1,104.5,2729.9,18.4
1627.5,116.1,59.2,93.5,2669.2,12.6
1628.0,66.2,56.0,89.1,2764.3,7.6
1628.5,58.1,56.2,89.4,2718.6,7.1
1629.0,51.7,56.2,87.3,2583.1,7.0
1629.5,41.3,58.4,94.7,2515.8,7.7
1630.0,45.7,58.7,96.1,2636.9,7.9
1630.5,41.1,58.6,95.7,2534.3,6.3
1631.0,49.5,61.7,99.5,2473.3,7.6
1631.5,45.1,62.1,96.9,2514.0,7.5
1632.0,51.1,58.5,91.5,2695.4,7.7
1632.5,54.6,56.5,91.9,2587.5,7.8
1633.0,37.0,60.0,93.3,2526.2,7.0
1633.5,49.8,57.5,92.7,2674.4,6.7
1634.0,41.5,62.7,102.4,2466.6,7.6
1634.5,88.4,64.6,104.7,2742.6,13.7
1635.0,110.1,61.4,101.8,2774.0,18.0
1635.5,114.2,60.7,101.2,2802.0,14.9
1636.0,125.7,60.2,100.6,2732.2,17.7
1636.5,102.8,59.6,98.7,2712.6,11.6
1637.0,94.3,56.9,95.2,2718.7,13.2
1637.5,91.4,55.3,94.4,2780.3,9.6
1638.0,100.2,59.9,100.6,2724.6,10.8
1638.5,132.4,60.6,99.9,2709.4,15.7
1639.0,105.6,58.8,97.1,2626.6,11.7
1639.5,99.2,60.3,98.7,2661.4,14.5
1640.0,88.5,57.9,94.9,2646.1,10.0
1640.5,57.2,58.7,95.9,2679.3,7.4
1641.0,67.9,60.4,97.0,2670.9,9.5
1641.5,74.7,59.8,96.3,2706.0,10.4
1642.0,62.6,59.1,95.6,2714.5,8.0
1642.5,68.5,59.7,92.9,2641.9,9.6
1643.0,55.6,55.0,86.2,2754.5,8.1
1643.5,49.1,60.4,99.8,2606.4,6.7
1644.0,72.1,59.1,97.6,2702.7,9.9
1644.5,105.4,60.1,100.3,2774.2,14.0
1645.0,113.7,62.7,105.8,2766.6,17.5
1645.5,114.5,62.6,105.9,2732.9,17.3
1646.0,120.6,61.9,104.5,2741.3,19.2
1646.5,137.1,60.7,102.3,2728.1,16.9
1647.0,133.6,59.8,100.3,2771.0,16.9
1647.5,129.8,57.0,94.0,2751.1,14.2
1648.0,94.4,57.4,93.9,2747.8,8.8
1648.5,84.6,57.6,91.9,2749.6,10.0
1649.0,65.1,56.1,89.2,2766.6,5.0
1649.5,62.9,57.0,90.5,2773.3,6.4
1650.0,65.3,56.4,89.2,2728.5,8.3
1650.5,54.7,54.3,86.5,2731.4,6.6
1651.0,54.8,53.5,83.0,2715.1,6.0
1651.5,42.3,56.5,86.0,2535.5,6.3
1652.0,30.5,58.7,102.7,2277.8,5.3
1652.5,41.7,58.8,94.0,2432.8,5.0
1653.0,38.7,57.6,98.2,2438.1,5.8
1653.5,48.5,58.0,104.0,2413.6,9.3
1654.0,44.5,61.9,105.6,2419.2,6.8
1654.5,53.5,59.7,93.0,2627.0,5.8
1655.0,57.4,60.2,94.8,2704.3,6.3
1655.5,90.4,61.5,100.5,2781.4,11.1
1656.0,110.8,61.8,105.0,2787.2,12.7
1656.5,122.0,61.6,103.7,2796.2,16.4
1657.0,124.5,57.9,100.0,2746.7,16.4
1657.5,79.4,54.3,87.1,2493.8,11.4
1658.0,38.6,56.7,91.4,2347.5,6.1
1658.5,31.7,60.6,98.9,2359.6,5.8
1659.0,41.3,60.7,95.9,2476.5,6.8
1659.5,46.4,58.5,91.5,2634.0,6.6
1660.0,52.0,57.2,95.2,2708.8,7.1
1660.5,55.0,57.3,89.8,2658.8,6.7
1661.0,55.5,58.9,96.7,2552.4,7.7
1661.5,57.4,62.1,100.1,2560.8,8.2
1662.0,61.2,60.5,98.7,2714.4,7.6
1662.5,68.3,60.7,98.1,2671.4,10.8
1663.0,71.8,58.3,96.3,2673.5,7.5
1663.5,66.6,58.4,95.7,2731.2,8.1
